Date,Facility,Total_ops,Total Delays,TMI_to,Dep,Abrn,TMI_from_local,TMI_from_non_local,Total_occ_at,Total_local_dep,Abrn_dest_to_Delays,Class_AC,Class_AT,Class_GA,Class_Mil,Cause_Wx,Cause_Vol,Cause_Equip,Cause_Rwy,Cause_Other,Avg_delay_time,Total_delay_time
01/12/2011,CLT,1365,6,1,5,0,0,0,5,5,0,5,1,0,0,0,1,5,0,0,28,168
01/12/2011,DEN,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,DFW,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,DTW,1117,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,EWR,588,98,15,83,0,0,0,83,83,49,91,7,0,0,98,0,0,0,0,33,3234
01/12/2011,IAH,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,JFK,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,LAS,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,LAX,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,LGA,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,MCO,782,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,MIA,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,MSP,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,ORD,2241,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,PHL,965,2,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,2,34,68
01/12/2011,PHX,1311,4,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,4,0,15,60
01/12/2011,SEA,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2011,SFO,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/12/2011,,23124,112,18,92,2,0,5,99,92,56,104,8,0,0,98,3,5,4,2,32.84,3678
01/13/2011,ATL,2580,3,3,0,0,0,4,4,0,0,1,2,0,0,0,3,0,0,0,20,60
01/13/2011,BOS,984,65,6,59,0,0,21,80,59,1,49,11,5,0,59,6,0,0,0,24,1560
01/13/2011,CLT,1566,22,3,19,0,0,2,21,19,0,1,2,0,19,0,3,0,19,0,18,396
01/13/2011,DEN,1812,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,DFW,1844,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,DTW,1227,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,EWR,1214,20,10,10,0,0,4,14,10,1,17,3,0,0,0,20,0,0,0,21,420
01/13/2011,IAH,1555,1,1,0,0,0,7,7,0,0,1,0,0,0,0,1,0,0,0,21,21
01/13/2011,JFK,1094,11,0,11,0,0,15,26,11,0,11,0,0,0,11,0,0,0,0,16,176
01/13/2011,LAS,1362,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,LAX,1587,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,LGA,1159,144,25,119,0,0,0,119,119,0,69,74,1,0,0,144,0,0,0,22,3168
01/13/2011,MCO,918,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,MIA,1140,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,MSP,1235,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,ORD,2465,9,9,0,0,0,12,12,0,0,1,8,0,0,9,0,0,0,0,30,270
01/13/2011,PHL,1300,16,10,6,0,0,5,11,6,0,15,1,0,0,6,9,0,0,1,28,448
01/13/2011,PHX,1331,8,4,4,0,0,12,16,4,0,8,0,0,0,0,4,0,3,1,20,160
01/13/2011,SEA,819,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2011,SFO,1005,304,304,0,0,0,0,0,0,22,233,64,7,0,304,0,0,0,0,80,24320
Sub-Total for 01/13/2011,,28197,603,375,228,0,0,188,416,228,24,406,165,13,19,389,190,0,22,2,51.41,30999
01/14/2011,ATL,2640,5,5,0,0,0,1,1,0,0,4,0,1,0,0,5,0,0,0,29,145
01/14/2011,BOS,1039,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,CLT,1546,3,3,0,0,0,1,1,0,0,3,0,0,0,0,3,0,0,0,19,57
01/14/2011,DEN,1803,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,DFW,1820,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,DTW,1259,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,16,16
01/14/2011,EWR,1182,5,5,0,0,34,0,34,34,3,4,1,0,0,0,5,0,0,0,22,110
01/14/2011,IAH,1556,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,20,40
01/14/2011,JFK,1132,3,3,0,0,0,1,1,0,0,1,2,0,0,0,3,0,0,0,23,69
01/14/2011,LAS,1440,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,LAX,1624,3,3,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,3,20,60
01/14/2011,LGA,1186,22,22,0,0,6,0,6,6,0,14,8,0,0,0,22,0,0,0,25,550
01/14/2011,MCO,935,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,16
01/14/2011,MIA,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,MSP,1204,1,1,0,0,0,2,2,0,47,1,0,0,0,1,0,0,0,0,28,28
01/14/2011,ORD,2468,2,2,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,18,36
01/14/2011,PHL,1304,9,8,1,0,1,2,4,2,0,7,1,1,0,0,9,0,0,0,27,243
01/14/2011,PHX,1335,36,3,33,0,0,4,37,33,0,35,1,0,0,0,1,0,33,2,20,720
01/14/2011,SEA,825,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2011,SFO,1112,65,65,0,0,0,0,0,0,1,46,19,0,0,65,0,0,0,0,48,3120
Sub-Total for 01/14/2011,,28598,158,124,34,0,42,53,129,76,51,118,38,2,0,68,51,0,33,6,32.97,5210
01/15/2011,ATL,2142,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,18
01/15/2011,BOS,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,CLT,1309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,DEN,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,DFW,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,DTW,1002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,EWR,845,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,27,27
01/15/2011,IAH,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,JFK,1065,18,1,17,0,0,0,17,17,14,18,0,0,0,0,1,0,0,17,16,288
01/15/2011,LAS,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,LAX,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,LGA,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,MCO,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,MIA,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,MSP,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,ORD,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,PHL,998,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,20,20
01/15/2011,PHX,1065,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,19,38
01/15/2011,SEA,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2011,SFO,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/15/2011,,22723,23,6,17,0,0,1,18,17,20,22,1,0,0,0,6,0,0,17,17,391
01/16/2011,ATL,2320,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,17,34
01/16/2011,BOS,829,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,CLT,1390,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,21,42
01/16/2011,DEN,1617,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,DFW,1720,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,DTW,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,EWR,995,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,24,72
01/16/2011,IAH,1367,21,0,21,0,0,1,22,21,0,21,0,0,0,21,0,0,0,0,21,441
01/16/2011,JFK,1074,12,2,10,0,0,0,10,10,0,11,1,0,0,0,2,0,10,0,20,240
01/16/2011,LAS,1289,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,LAX,1501,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,LGA,870,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25,25
01/16/2011,MCO,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,MIA,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,MSP,957,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,ORD,2249,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,33,33
01/16/2011,PHL,1156,4,3,1,0,0,1,2,1,4,0,4,0,0,0,4,0,0,0,24,96
01/16/2011,PHX,1173,7,2,5,0,0,6,11,5,0,7,0,0,0,0,1,0,6,0,16,112
01/16/2011,SEA,755,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2011,SFO,993,141,141,0,0,0,0,0,0,16,91,45,5,0,141,0,0,0,0,68,9588
Sub-Total for 01/16/2011,,25142,194,157,37,0,0,59,96,37,21,134,55,5,0,162,16,0,16,0,55.07,10683
01/17/2011,ATL,2569,3,3,0,0,0,18,18,0,0,2,1,0,0,0,3,0,0,0,24,72
01/17/2011,BOS,1017,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,CLT,1481,5,5,0,0,0,10,10,0,3,4,1,0,0,0,5,0,0,0,21,105
01/17/2011,DEN,1738,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,DFW,1796,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,DTW,1134,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,EWR,1097,2,2,0,0,3,12,15,3,0,1,1,0,0,0,2,0,0,0,18,36
01/17/2011,IAH,1498,5,5,0,0,0,9,9,0,0,3,1,1,0,5,0,0,0,0,29,145
01/17/2011,JFK,1099,1,1,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,24,24
01/17/2011,LAS,1272,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,LAX,1574,0,0,0,0,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,LGA,1157,9,9,0,0,1,25,26,1,0,7,2,0,0,0,9,0,0,0,20,180
01/17/2011,MCO,860,4,0,0,4,0,6,10,0,18,4,0,0,0,0,0,0,0,4,31,124
01/17/2011,MIA,1107,11,0,11,0,0,11,22,11,0,11,0,0,0,3,0,0,8,0,21,231
01/17/2011,MSP,1127,0,0,0,0,0,18,18,0,7,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,ORD,1964,752,535,217,0,0,0,217,217,81,546,204,2,0,752,0,0,0,0,102,76704
01/17/2011,PHL,1219,53,10,43,0,1,23,67,44,0,50,3,0,0,0,53,0,0,0,23,1219
01/17/2011,PHX,1238,27,5,22,0,0,10,32,22,0,27,0,0,0,0,5,0,22,0,20,540
01/17/2011,SEA,798,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2011,SFO,947,0,0,0,0,0,9,9,0,11,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/17/2011,,26692,872,575,293,4,5,224,526,298,122,655,214,3,0,760,78,0,30,4,91.03,79380
01/18/2011,ATL,2543,19,5,14,0,0,65,79,14,11,15,4,0,0,10,5,0,4,0,18,342
01/18/2011,BOS,788,170,170,0,0,0,43,43,0,40,147,20,2,1,170,0,0,0,0,81,13770
01/18/2011,CLT,1459,2,2,0,0,0,42,42,0,0,2,0,0,0,0,2,0,0,0,23,46
01/18/2011,DEN,1755,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,DFW,1812,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,DTW,1170,0,0,0,0,0,35,35,0,1,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,EWR,925,236,236,0,0,0,12,12,0,39,154,79,3,0,235,1,0,0,0,82,19352
01/18/2011,IAH,1342,25,3,22,0,0,25,47,22,0,24,1,0,0,2,1,0,22,0,18,450
01/18/2011,JFK,1009,174,103,71,0,21,16,108,92,2,145,28,1,0,174,0,0,0,0,54,9396
01/18/2011,LAS,1188,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,LAX,1521,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,LGA,885,352,268,84,0,0,39,123,84,96,224,127,1,0,350,2,0,0,0,73,25696
01/18/2011,MCO,789,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,MIA,1098,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,MSP,1191,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,ORD,2240,472,355,117,0,0,66,183,117,0,302,170,0,0,471,1,0,0,0,63,29736
01/18/2011,PHL,1017,344,328,14,2,0,36,52,14,4,219,117,8,0,328,16,0,0,0,101,34744
01/18/2011,PHX,1289,1,1,0,0,0,11,11,0,0,0,1,0,0,0,1,0,0,0,23,23
01/18/2011,SEA,811,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2011,SFO,981,18,18,0,0,0,10,10,0,0,10,7,1,0,18,0,0,0,0,37,666
Sub-Total for 01/18/2011,,25813,1813,1489,322,2,21,588,933,343,193,1242,554,16,1,1758,29,0,26,0,74.03,134221
01/19/2011,ATL,2596,9,6,3,0,0,13,16,3,0,7,2,0,0,0,6,0,0,3,26,234
01/19/2011,BOS,990,105,105,0,0,0,13,13,0,0,75,23,6,1,105,0,0,0,0,51,5355
01/19/2011,CLT,1516,1,1,0,0,0,7,7,0,0,1,0,0,0,0,1,0,0,0,21,21
01/19/2011,DEN,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,DFW,1846,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,DTW,1243,1,1,0,0,0,10,10,0,0,0,1,0,0,0,1,0,0,0,16,16
01/19/2011,EWR,1180,2,2,0,0,0,6,6,0,1,0,1,1,0,0,2,0,0,0,21,42
01/19/2011,IAH,1359,22,7,15,0,0,0,15,15,0,17,4,1,0,0,2,0,20,0,21,462
01/19/2011,JFK,1058,1,1,0,0,0,5,5,0,0,1,0,0,0,0,1,0,0,0,21,21
01/19/2011,LAS,1261,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,LAX,1569,10,1,9,0,0,4,13,9,0,9,0,1,0,9,1,0,0,0,18,180
01/19/2011,LGA,1152,63,21,42,0,0,10,52,42,14,26,36,1,0,2,61,0,0,0,23,1449
01/19/2011,MCO,857,1,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,1,33,33
01/19/2011,MIA,1126,8,0,8,0,0,3,11,8,0,8,0,0,0,8,0,0,0,0,17,136
01/19/2011,MSP,1220,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,ORD,2386,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,PHL,1252,139,139,0,0,1,14,15,1,5,77,58,4,0,133,6,0,0,0,36,5004
01/19/2011,PHX,1309,20,0,20,0,0,1,21,20,0,20,0,0,0,0,0,0,20,0,20,400
01/19/2011,SEA,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2011,SFO,1041,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/19/2011,,27520,382,284,97,1,2,110,210,99,20,242,125,14,1,257,81,0,40,4,34.96,13353
01/20/2011,ATL,2585,2,2,0,0,0,5,5,0,0,1,1,0,0,0,2,0,0,0,17,34
01/20/2011,BOS,1039,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,CLT,1540,4,4,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,37,148
01/20/2011,DEN,1775,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,DFW,1866,0,0,0,0,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,DTW,1243,6,6,0,0,0,0,0,0,1,1,5,0,0,6,0,0,0,0,24,144
01/20/2011,EWR,1174,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,20
01/20/2011,IAH,1536,165,14,151,0,0,0,151,151,3,155,10,0,0,4,1,0,157,3,26,4290
01/20/2011,JFK,1094,1,1,0,0,13,0,13,13,0,0,1,0,0,0,1,0,0,0,16,16
01/20/2011,LAS,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,LAX,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,LGA,1169,5,5,0,0,85,0,85,85,2,4,1,0,0,0,5,0,0,0,21,105
01/20/2011,MCO,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,MIA,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,MSP,1240,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,ORD,2449,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,PHL,1307,8,5,3,0,2,1,6,5,0,8,0,0,0,0,8,0,0,0,20,160
01/20/2011,PHX,1336,11,1,10,0,0,0,10,10,1,11,0,0,0,0,1,0,10,0,17,187
01/20/2011,SEA,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2011,SFO,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/20/2011,,28261,203,39,164,0,102,15,281,266,12,183,20,0,0,10,23,0,167,3,25.14,5104
01/21/2011,ATL,2594,35,0,35,0,0,19,54,35,0,35,0,0,0,0,0,0,35,0,20,700
01/21/2011,BOS,770,22,0,22,0,0,20,42,22,16,22,0,0,0,22,0,0,0,0,18,396
01/21/2011,CLT,1531,24,4,20,0,0,17,37,20,8,22,2,0,0,0,3,0,20,1,20,480
01/21/2011,DEN,1805,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,DFW,1793,0,0,0,0,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,DTW,1216,1,1,0,0,0,8,8,0,0,0,1,0,0,0,1,0,0,0,27,27
01/21/2011,EWR,1085,265,191,74,0,0,0,74,74,22,188,76,1,0,265,0,0,0,0,58,15370
01/21/2011,IAH,1552,5,5,0,0,0,8,8,0,0,2,3,0,0,0,1,0,4,0,28,140
01/21/2011,JFK,1018,53,53,0,0,41,0,41,41,0,37,16,0,0,52,1,0,0,0,58,3074
01/21/2011,LAS,1397,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,LAX,1576,1,1,0,0,0,5,5,0,0,1,0,0,0,0,1,0,0,0,15,15
01/21/2011,LGA,921,363,174,189,0,0,1,190,189,19,207,151,5,0,349,14,0,0,0,41,14883
01/21/2011,MCO,891,2,2,0,0,0,12,12,0,0,2,0,0,0,0,2,0,0,0,18,36
01/21/2011,MIA,1169,30,0,29,1,0,14,44,29,0,29,1,0,0,30,0,0,0,0,23,690
01/21/2011,MSP,1186,0,0,0,0,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,ORD,2446,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,PHL,1211,2,2,0,0,0,10,10,0,0,2,0,0,0,0,2,0,0,0,23,46
01/21/2011,PHX,1382,16,0,16,0,0,2,18,16,0,16,0,0,0,0,0,0,16,0,18,288
01/21/2011,SEA,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2011,SFO,1064,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/21/2011,,27432,819,433,385,1,42,176,604,427,67,563,250,6,0,718,25,0,75,1,44.13,36145
01/22/2011,ATL,2133,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,19,57
01/22/2011,BOS,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,CLT,1317,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16
01/22/2011,DEN,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,DFW,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,DTW,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,EWR,848,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,IAH,1206,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,26,78
01/22/2011,JFK,1077,43,1,42,0,0,0,42,42,0,42,1,0,0,42,1,0,0,0,22,946
01/22/2011,LAS,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,LAX,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,LGA,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,MCO,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,MIA,1061,11,7,0,4,0,0,4,0,13,10,0,1,0,0,7,0,0,4,22,242
01/22/2011,MSP,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,ORD,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,PHL,992,2,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,19,38
01/22/2011,PHX,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,SEA,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2011,SFO,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/22/2011,,22812,63,17,42,4,0,1,47,42,17,56,6,1,0,42,14,0,3,4,21.86,1377
01/23/2011,ATL,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,BOS,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,CLT,1382,2,2,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,27,54
01/23/2011,DEN,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,DFW,1719,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,DTW,1070,3,2,1,0,0,2,3,1,0,1,2,0,0,0,3,0,0,0,33,99
01/23/2011,EWR,985,9,9,0,0,0,0,0,0,0,1,8,0,0,0,9,0,0,0,28,252
01/23/2011,IAH,1394,21,5,16,0,0,0,16,16,0,18,3,0,0,0,17,0,4,0,19,399
01/23/2011,JFK,1073,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,17,17
01/23/2011,LAS,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,LAX,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,LGA,929,7,7,0,0,0,0,0,0,0,5,2,0,0,0,7,0,0,0,20,140
01/23/2011,MCO,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,MIA,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,MSP,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,ORD,2268,20,0,20,0,0,0,20,20,0,20,0,0,0,0,20,0,0,0,22,440
01/23/2011,PHL,1154,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,20,40
01/23/2011,PHX,1166,7,0,7,0,0,0,7,7,0,7,0,0,0,0,0,0,7,0,15,105
01/23/2011,SEA,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2011,SFO,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 01/23/2011,,25627,72,28,44,0,1,2,47,45,4,55,17,0,0,0,61,0,11,0,21.47,1546
01/24/2011,ATL,2600,3,3,0,0,0,9,9,0,0,1,2,0,0,0,3,0,0,0,25,75
01/24/2011,BOS,1009,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
01/24/2011,CLT,1505,5,5,0,0,0,6,6,0,0,4,1,0,0,2,3,0,0,0,32,160
01/24/2011,DEN,1734,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
01/24/2011,DFW,1807,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
