Date,Facility,Air_Carrier,Air_Taxi,General_Aviation,Military,Total operation
05/28/2013,ORD,"1,460","1,028",22,2,"2,512"
05/28/2013,PHL,703,515,51,0,"1,269"
05/28/2013,PHX,943,209,63,4,"1,219"
05/28/2013,SEA,838,51,10,0,899
05/28/2013,SFO,915,229,27,10,"1,181"
Sub-Total for 05/28/2013,,"19,989","7,781",745,38,"28,553"
05/29/2013,ATL,"2,089",521,30,3,"2,643"
05/29/2013,BOS,811,247,91,1,"1,150"
05/29/2013,CLT,"1,020",528,107,8,"1,663"
05/29/2013,DEN,"1,169",447,10,0,"1,626"
05/29/2013,DFW,"1,255",591,13,1,"1,860"
05/29/2013,DTW,663,591,22,0,"1,276"
05/29/2013,EWR,819,415,33,4,"1,271"
05/29/2013,IAH,776,554,58,0,"1,388"
05/29/2013,JFK,992,129,23,0,"1,144"
05/29/2013,LAS,947,427,99,1,"1,474"
05/29/2013,LAX,"1,360",263,45,2,"1,670"
05/29/2013,LGA,939,210,18,2,"1,169"
05/29/2013,MCO,734,46,37,0,817
05/29/2013,MIA,830,196,37,3,"1,066"
05/29/2013,MSP,820,403,56,8,"1,287"
05/29/2013,ORD,"1,532","1,124",35,0,"2,691"
05/29/2013,PHL,726,534,68,0,"1,328"
05/29/2013,PHX,944,219,51,13,"1,227"
05/29/2013,SEA,847,46,1,0,894
05/29/2013,SFO,903,236,33,8,"1,180"
Sub-Total for 05/29/2013,,"20,176","7,727",867,54,"28,824"
05/30/2013,ATL,"2,122",516,23,1,"2,662"
05/30/2013,BOS,840,274,73,2,"1,189"
05/30/2013,CLT,"1,017",521,91,7,"1,636"
05/30/2013,DEN,"1,227",492,12,0,"1,731"
05/30/2013,DFW,"1,322",664,18,0,"2,004"
05/30/2013,DTW,654,564,33,0,"1,251"
05/30/2013,EWR,841,406,18,0,"1,265"
05/30/2013,IAH,821,654,40,0,"1,515"
05/30/2013,JFK,"1,012",136,27,0,"1,175"
05/30/2013,LAS,"1,044",468,143,4,"1,659"
05/30/2013,LAX,"1,444",274,68,5,"1,791"
05/30/2013,LGA,931,215,28,1,"1,175"
05/30/2013,MCO,739,46,43,0,828
05/30/2013,MIA,839,196,36,0,"1,071"
05/30/2013,MSP,826,408,53,12,"1,299"
05/30/2013,ORD,"1,449",939,29,7,"2,424"
05/30/2013,PHL,738,536,50,4,"1,328"
05/30/2013,PHX,956,222,74,9,"1,261"
05/30/2013,SEA,861,47,8,2,918
05/30/2013,SFO,926,237,46,12,"1,221"
Sub-Total for 05/30/2013,,"20,609","7,815",913,66,"29,403"
05/31/2013,ATL,"2,108",515,11,0,"2,634"
05/31/2013,BOS,832,278,47,1,"1,158"
05/31/2013,CLT,"1,033",513,93,4,"1,643"
05/31/2013,DEN,"1,215",484,7,0,"1,706"
05/31/2013,DFW,"1,322",667,17,0,"2,006"
05/31/2013,DTW,670,594,17,0,"1,281"
05/31/2013,EWR,832,379,45,0,"1,256"
05/31/2013,IAH,833,647,26,1,"1,507"
05/31/2013,JFK,"1,005",131,21,0,"1,157"
05/31/2013,LAS,"1,033",428,157,5,"1,623"
05/31/2013,LAX,"1,434",266,53,0,"1,753"
05/31/2013,LGA,944,219,14,0,"1,177"
05/31/2013,MCO,761,39,46,2,848
05/31/2013,MIA,868,204,61,1,"1,134"
05/31/2013,MSP,849,404,35,10,"1,298"
05/31/2013,ORD,"1,580","1,054",21,3,"2,658"
05/31/2013,PHL,727,537,38,0,"1,302"
05/31/2013,PHX,939,219,66,9,"1,233"
05/31/2013,SEA,860,48,16,0,924
05/31/2013,SFO,949,236,31,5,"1,221"
Sub-Total for 05/31/2013,,"20,794","7,862",822,41,"29,519"
06/01/2013,ATL,"1,839",428,8,2,"2,277"
06/01/2013,BOS,629,189,21,0,839
06/01/2013,CLT,941,481,48,7,"1,477"
06/01/2013,DEN,991,341,8,0,"1,340"
06/01/2013,DFW,"1,040",520,9,0,"1,569"
06/01/2013,DTW,530,370,6,0,906
06/01/2013,EWR,675,270,22,0,967
06/01/2013,IAH,715,499,14,0,"1,228"
06/01/2013,JFK,978,132,26,0,"1,136"
06/01/2013,LAS,808,304,72,3,"1,187"
06/01/2013,LAX,"1,246",211,24,4,"1,485"
06/01/2013,LGA,587,91,23,0,701
06/01/2013,MCO,771,26,28,0,825
06/01/2013,MIA,837,156,32,6,"1,031"
06/01/2013,MSP,624,266,14,5,909
06/01/2013,ORD,"1,212",776,19,0,"2,007"
06/01/2013,PHL,610,431,19,1,"1,061"
06/01/2013,PHX,827,162,21,8,"1,018"
06/01/2013,SEA,768,44,26,0,838
06/01/2013,SFO,795,218,27,5,"1,045"
Sub-Total for 06/01/2013,,"17,423","5,915",467,41,"23,846"
06/02/2013,ATL,"1,974",457,7,1,"2,439"
06/02/2013,BOS,700,234,16,0,950
06/02/2013,CLT,977,479,43,5,"1,504"
06/02/2013,DEN,"1,175",419,11,0,"1,605"
06/02/2013,DFW,"1,261",617,30,0,"1,908"
06/02/2013,DTW,606,543,17,2,"1,168"
06/02/2013,EWR,637,257,26,0,920
06/02/2013,IAH,757,548,17,2,"1,324"
06/02/2013,JFK,949,110,20,1,"1,080"
06/02/2013,LAS,992,324,114,0,"1,430"
06/02/2013,LAX,"1,363",263,29,2,"1,657"
06/02/2013,LGA,700,137,16,0,853
06/02/2013,MCO,731,31,36,0,798
06/02/2013,MIA,806,149,31,4,990
06/02/2013,MSP,766,343,24,9,"1,142"
06/02/2013,ORD,"1,478","1,014",21,0,"2,513"
06/02/2013,PHL,653,418,22,0,"1,093"
06/02/2013,PHX,959,161,46,2,"1,168"
06/02/2013,SEA,863,37,12,0,912
06/02/2013,SFO,884,243,46,3,"1,176"
Sub-Total for 06/02/2013,,"19,231","6,784",584,31,"26,630"
06/03/2013,ATL,"2,149",515,15,0,"2,679"
06/03/2013,BOS,839,220,42,0,"1,101"
06/03/2013,CLT,"1,036",507,68,5,"1,616"
06/03/2013,DEN,"1,231",465,10,0,"1,706"
06/03/2013,DFW,"1,324",652,8,1,"1,985"
06/03/2013,DTW,666,596,11,0,"1,273"
06/03/2013,EWR,834,392,20,0,"1,246"
06/03/2013,IAH,819,639,31,0,"1,489"
06/03/2013,JFK,"1,000",128,14,0,"1,142"
06/03/2013,LAS,"1,051",418,105,3,"1,577"
06/03/2013,LAX,"1,421",257,44,14,"1,736"
06/03/2013,LGA,936,199,24,0,"1,159"
06/03/2013,MCO,749,44,48,0,841
06/03/2013,MIA,828,171,39,5,"1,043"
06/03/2013,MSP,820,397,38,3,"1,258"
06/03/2013,ORD,"1,513","1,078",26,1,"2,618"
06/03/2013,PHL,715,489,27,2,"1,233"
06/03/2013,PHX,968,189,45,2,"1,204"
06/03/2013,SEA,899,46,8,0,953
06/03/2013,SFO,947,246,28,9,"1,230"
Sub-Total for 06/03/2013,,"20,745","7,648",651,45,"29,089"
06/04/2013,ATL,"2,079",511,19,1,"2,610"
06/04/2013,BOS,835,245,56,3,"1,139"
06/04/2013,CLT,"1,040",499,98,11,"1,648"
06/04/2013,DEN,"1,164",450,5,0,"1,619"
06/04/2013,DFW,"1,299",661,13,0,"1,973"
06/04/2013,DTW,661,606,15,0,"1,282"
06/04/2013,EWR,810,408,29,1,"1,248"
06/04/2013,IAH,734,558,54,1,"1,347"
06/04/2013,JFK,971,140,11,4,"1,126"
06/04/2013,LAS,943,420,100,5,"1,468"
06/04/2013,LAX,"1,377",251,64,4,"1,696"
06/04/2013,LGA,950,209,22,1,"1,182"
06/04/2013,MCO,737,37,27,0,801
06/04/2013,MIA,825,193,25,0,"1,043"
06/04/2013,MSP,812,396,39,18,"1,265"
06/04/2013,ORD,"1,530","1,091",14,0,"2,635"
06/04/2013,PHL,726,533,45,2,"1,306"
06/04/2013,PHX,948,188,40,4,"1,183"
06/04/2013,SEA,874,49,13,0,936
06/04/2013,SFO,898,264,34,23,"1,219"
Sub-Total for 06/04/2013,,"20,213","7,709",723,78,"28,726"
06/05/2013,ATL,"1,906",447,11,0,"2,364"
06/05/2013,BOS,829,264,53,1,"1,147"
06/05/2013,CLT,"1,037",504,92,6,"1,639"
06/05/2013,DEN,"1,192",431,8,0,"1,631"
06/05/2013,DFW,"1,311",644,32,0,"1,987"
06/05/2013,DTW,653,604,17,0,"1,274"
06/05/2013,EWR,811,404,39,0,"1,254"
06/05/2013,IAH,763,560,43,0,"1,366"
06/05/2013,JFK,992,139,34,3,"1,168"
06/05/2013,LAS,953,456,87,2,"1,498"
06/05/2013,LAX,"1,404",252,58,16,"1,730"
06/05/2013,LGA,951,214,23,10,"1,198"
06/05/2013,MCO,726,42,42,0,810
06/05/2013,MIA,832,199,32,2,"1,065"
06/05/2013,MSP,808,429,49,16,"1,302"
06/05/2013,ORD,"1,534","1,103",22,1,"2,660"
06/05/2013,PHL,738,535,60,0,"1,333"
06/05/2013,PHX,"1,006",219,38,10,"1,273"
06/05/2013,SEA,894,49,11,2,956
06/05/2013,SFO,903,252,41,9,"1,205"
Sub-Total for 06/05/2013,,"20,243","7,747",792,78,"28,860"
06/06/2013,ATL,"2,260",511,20,0,"2,791"
06/06/2013,BOS,847,286,58,3,"1,194"
06/06/2013,CLT,"1,035",505,99,6,"1,645"
06/06/2013,DEN,"1,248",493,12,0,"1,753"
06/06/2013,DFW,"1,325",636,34,0,"1,995"
06/06/2013,DTW,661,629,29,0,"1,319"
06/06/2013,EWR,865,382,32,0,"1,279"
06/06/2013,IAH,806,659,44,0,"1,509"
06/06/2013,JFK,"1,019",137,16,1,"1,173"
06/06/2013,LAS,"1,041",464,109,2,"1,616"
06/06/2013,LAX,"1,501",281,55,10,"1,847"
06/06/2013,LGA,947,214,19,0,"1,180"
06/06/2013,MCO,754,41,16,0,811
06/06/2013,MIA,839,195,28,3,"1,065"
06/06/2013,MSP,831,417,43,18,"1,309"
06/06/2013,ORD,"1,547","1,142",22,0,"2,711"
06/06/2013,PHL,735,527,36,0,"1,298"
06/06/2013,PHX,"1,016",224,76,4,"1,320"
06/06/2013,SEA,900,50,13,0,963
06/06/2013,SFO,967,262,42,12,"1,283"
Sub-Total for 06/06/2013,,"21,144","8,055",803,59,"30,061"
06/07/2013,ATL,"2,082",516,21,1,"2,620"
06/07/2013,BOS,815,239,49,1,"1,104"
06/07/2013,CLT,989,462,55,7,"1,513"
06/07/2013,DEN,"1,227",517,15,1,"1,760"
06/07/2013,DFW,"1,318",674,27,0,"2,019"
06/07/2013,DTW,661,614,24,1,"1,300"
06/07/2013,EWR,820,301,13,0,"1,134"
06/07/2013,IAH,818,678,35,0,"1,531"
06/07/2013,JFK,968,105,9,0,"1,082"
06/07/2013,LAS,"1,029",409,114,2,"1,554"
06/07/2013,LAX,"1,483",262,35,14,"1,794"
06/07/2013,LGA,890,175,5,0,"1,070"
06/07/2013,MCO,767,30,31,0,828
06/07/2013,MIA,862,184,43,4,"1,093"
06/07/2013,MSP,823,404,35,9,"1,271"
06/07/2013,ORD,"1,562","1,148",33,2,"2,745"
06/07/2013,PHL,673,382,26,0,"1,081"
06/07/2013,PHX,"1,015",219,54,7,"1,295"
06/07/2013,SEA,904,48,16,0,968
06/07/2013,SFO,985,237,38,12,"1,272"
Sub-Total for 06/07/2013,,"20,691","7,604",678,61,"29,034"
06/08/2013,ATL,"1,854",437,13,0,"2,304"
06/08/2013,BOS,651,190,15,0,856
06/08/2013,CLT,980,504,35,5,"1,524"
06/08/2013,DEN,"1,103",410,11,0,"1,524"
06/08/2013,DFW,"1,085",535,23,0,"1,643"
06/08/2013,DTW,522,396,16,0,934
06/08/2013,EWR,730,307,22,0,"1,059"
06/08/2013,IAH,733,565,20,0,"1,318"
06/08/2013,JFK,"1,011",164,23,0,"1,198"
06/08/2013,LAS,809,349,86,4,"1,248"
06/08/2013,LAX,"1,333",222,32,6,"1,593"
06/08/2013,LGA,604,116,12,0,732
06/08/2013,MCO,826,23,28,2,879
06/08/2013,MIA,860,172,26,3,"1,061"
06/08/2013,MSP,640,276,10,4,930
06/08/2013,ORD,"1,325",940,15,1,"2,281"
06/08/2013,PHL,647,432,16,0,"1,095"
06/08/2013,PHX,907,169,36,13,"1,125"
06/08/2013,SEA,812,38,9,0,859
06/08/2013,SFO,858,197,24,4,"1,083"
Sub-Total for 06/08/2013,,"18,290","6,442",472,42,"25,246"
06/09/2013,ATL,"2,039",507,13,0,"2,559"
06/09/2013,BOS,745,240,40,7,"1,032"
06/09/2013,CLT,991,479,44,6,"1,520"
06/09/2013,DEN,"1,200",460,10,1,"1,671"
06/09/2013,DFW,"1,262",566,17,0,"1,845"
06/09/2013,DTW,609,563,13,1,"1,186"
06/09/2013,EWR,766,334,30,5,"1,135"
06/09/2013,IAH,774,585,22,1,"1,382"
06/09/2013,JFK,"1,000",137,39,0,"1,176"
06/09/2013,LAS,969,355,91,2,"1,417"
06/09/2013,LAX,"1,423",263,25,1,"1,712"
06/09/2013,LGA,826,192,13,0,"1,031"
06/09/2013,MCO,749,32,32,0,813
06/09/2013,MIA,808,178,53,0,"1,039"
06/09/2013,MSP,777,352,13,8,"1,150"
06/09/2013,ORD,"1,485","1,108",21,0,"2,614"
06/09/2013,PHL,659,539,35,0,"1,233"
06/09/2013,PHX,964,167,34,6,"1,171"
06/09/2013,SEA,904,37,4,0,945
06/09/2013,SFO,921,249,30,2,"1,202"
Sub-Total for 06/09/2013,,"19,871","7,343",579,40,"27,833"
06/10/2013,ATL,"2,104",517,13,0,"2,634"
06/10/2013,BOS,823,237,40,1,"1,101"
06/10/2013,CLT,"1,010",502,60,6,"1,578"
06/10/2013,DEN,"1,217",473,17,0,"1,707"
06/10/2013,DFW,"1,311",659,12,0,"1,982"
06/10/2013,DTW,651,617,23,0,"1,291"
06/10/2013,EWR,819,311,15,0,"1,145"
06/10/2013,IAH,805,677,22,0,"1,504"
06/10/2013,JFK,983,123,11,2,"1,119"
06/10/2013,LAS,995,397,77,5,"1,474"
06/10/2013,LAX,"1,443",264,46,12,"1,765"
06/10/2013,LGA,930,165,18,0,"1,113"
06/10/2013,MCO,727,43,36,0,806
06/10/2013,MIA,815,185,51,6,"1,057"
06/10/2013,MSP,870,406,45,10,"1,331"
06/10/2013,ORD,"1,535","1,147",31,0,"2,713"
06/10/2013,PHL,672,403,20,0,"1,095"
06/10/2013,PHX,996,211,66,7,"1,288"
06/10/2013,SEA,911,42,6,0,959
06/10/2013,SFO,952,202,35,7,"1,196"
Sub-Total for 06/10/2013,,"20,569","7,581",644,56,"28,858"
06/11/2013,ATL,"2,134",524,21,0,"2,679"
06/11/2013,BOS,853,198,39,3,"1,093"
06/11/2013,CLT,"1,033",518,101,10,"1,662"
06/11/2013,DEN,"1,237",500,21,1,"1,759"
06/11/2013,DFW,"1,298",649,17,0,"1,964"
06/11/2013,DTW,683,631,22,0,"1,336"
06/11/2013,EWR,849,345,37,0,"1,231"
06/11/2013,IAH,814,663,37,2,"1,516"
06/11/2013,JFK,"1,017",158,27,0,"1,202"
06/11/2013,LAS,953,440,101,4,"1,498"
06/11/2013,LAX,"1,463",265,53,5,"1,786"
06/11/2013,LGA,950,209,12,0,"1,171"
06/11/2013,MCO,758,36,39,0,833
06/11/2013,MIA,815,187,46,4,"1,052"
06/11/2013,MSP,886,431,55,15,"1,387"
06/11/2013,ORD,"1,525","1,150",18,1,"2,694"
06/11/2013,PHL,746,526,49,6,"1,327"
06/11/2013,PHX,958,205,80,11,"1,254"
06/11/2013,SEA,947,46,6,0,999
06/11/2013,SFO,967,247,28,11,"1,253"
Sub-Total for 06/11/2013,,"20,886","7,928",809,73,"29,696"
06/12/2013,ATL,"2,128",531,25,2,"2,686"
06/12/2013,BOS,839,239,52,1,"1,131"
06/12/2013,CLT,"1,027",520,110,13,"1,670"
06/12/2013,DEN,"1,224",497,11,0,"1,732"
06/12/2013,DFW,"1,328",660,28,0,"2,016"
06/12/2013,DTW,689,621,27,4,"1,341"
06/12/2013,EWR,851,385,49,2,"1,287"
06/12/2013,IAH,796,664,42,1,"1,503"
06/12/2013,JFK,"1,003",156,29,0,"1,188"
06/12/2013,LAS,934,426,93,12,"1,465"
06/12/2013,LAX,"1,493",262,49,10,"1,814"
06/12/2013,LGA,930,214,26,1,"1,171"
06/12/2013,MCO,738,49,50,0,837
06/12/2013,MIA,831,183,34,2,"1,050"
06/12/2013,MSP,866,434,41,8,"1,349"
06/12/2013,ORD,"1,211",827,11,0,"2,049"
06/12/2013,PHL,728,535,82,2,"1,347"
06/12/2013,PHX,994,219,51,10,"1,274"
06/12/2013,SEA,928,44,7,0,979
06/12/2013,SFO,977,241,36,14,"1,268"
Sub-Total for 06/12/2013,,"20,515","7,707",853,82,"29,157"
06/13/2013,ATL,"1,949",457,19,0,"2,425"
06/13/2013,BOS,828,274,38,5,"1,145"
06/13/2013,CLT,963,469,76,2,"1,510"
06/13/2013,DEN,"1,258",503,9,2,"1,772"
06/13/2013,DFW,"1,364",666,16,0,"2,046"
06/13/2013,DTW,683,610,34,2,"1,329"
06/13/2013,EWR,807,285,17,0,"1,109"
06/13/2013,IAH,798,673,39,0,"1,510"
06/13/2013,JFK,"1,007",111,35,0,"1,153"
06/13/2013,LAS,"1,002",421,119,2,"1,544"
06/13/2013,LAX,"1,500",281,47,7,"1,835"
06/13/2013,LGA,770,140,15,2,927
06/13/2013,MCO,713,40,44,0,797
06/13/2013,MIA,875,186,51,9,"1,121"
06/13/2013,MSP,889,436,59,10,"1,394"
06/13/2013,ORD,"1,578","1,078",23,0,"2,679"
06/13/2013,PHL,686,392,50,1,"1,129"
06/13/2013,PHX,994,215,74,8,"1,291"
06/13/2013,SEA,941,48,11,0,"1,000"
06/13/2013,SFO,984,243,19,17,"1,263"
Sub-Total for 06/13/2013,,"20,589","7,528",795,67,"28,979"
06/14/2013,ATL,"2,285",542,35,3,"2,865"
06/14/2013,BOS,869,282,50,4,"1,205"
06/14/2013,CLT,"1,056",523,94,9,"1,682"
06/14/2013,DEN,"1,263",515,7,2,"1,787"
06/14/2013,DFW,"1,333",659,10,0,"2,002"
06/14/2013,DTW,689,642,24,0,"1,355"
06/14/2013,EWR,894,381,33,0,"1,308"
06/14/2013,IAH,832,670,35,0,"1,537"
06/14/2013,JFK,"1,037",161,34,0,"1,232"
06/14/2013,LAS,"1,064",461,131,2,"1,658"
06/14/2013,LAX,"1,544",268,37,5,"1,854"
06/14/2013,LGA,986,198,10,1,"1,195"
06/14/2013,MCO,776,38,45,0,859
06/14/2013,MIA,889,203,49,12,"1,153"
06/14/2013,MSP,898,428,32,4,"1,362"
06/14/2013,ORD,"1,555","1,166",22,1,"2,744"
06/14/2013,PHL,752,523,64,2,"1,341"
06/14/2013,PHX,"1,009",216,64,7,"1,296"
06/14/2013,SEA,992,43,7,0,"1,042"
06/14/2013,SFO,"1,012",247,33,5,"1,297"
Sub-Total for 06/14/2013,,"21,735","8,166",816,57,"30,774"
06/15/2013,ATL,"1,978",496,18,0,"2,492"
06/15/2013,BOS,673,203,31,2,909
06/15/2013,CLT,942,493,35,1,"1,471"
06/15/2013,DEN,"1,117",403,12,0,"1,532"
06/15/2013,DFW,"1,211",558,12,0,"1,781"
06/15/2013,DTW,588,542,4,0,"1,134"
06/15/2013,EWR,730,308,33,0,"1,071"
06/15/2013,IAH,731,561,22,0,"1,314"
06/15/2013,JFK,991,167,24,1,"1,183"
06/15/2013,LAS,824,309,110,1,"1,244"
06/15/2013,LAX,"1,380",231,26,6,"1,643"
06/15/2013,LGA,651,106,18,0,775
06/15/2013,MCO,836,24,30,0,890
06/15/2013,MIA,869,175,28,0,"1,072"
06/15/2013,MSP,761,334,15,4,"1,114"
06/15/2013,ORD,"1,341",984,14,0,"2,339"
06/15/2013,PHL,645,455,37,0,"1,137"
06/15/2013,PHX,901,156,46,5,"1,108"
06/15/2013,SEA,878,38,15,0,931
06/15/2013,SFO,866,229,28,13,"1,136"
Sub-Total for 06/15/2013,,"18,913","6,772",558,33,"26,276"
06/16/2013,ATL,"2,090",534,18,3,"2,645"
06/16/2013,BOS,772,258,46,4,"1,080"
06/16/2013,CLT,981,501,39,0,"1,521"
06/16/2013,DEN,"1,205",464,12,2,"1,683"
06/16/2013,DFW,"1,308",626,9,0,"1,943"
06/16/2013,DTW,658,607,13,2,"1,280"
06/16/2013,EWR,775,348,23,2,"1,148"
06/16/2013,IAH,777,634,17,0,"1,428"
06/16/2013,JFK,"1,024",151,23,0,"1,198"
06/16/2013,LAS,978,363,100,3,"1,444"
06/16/2013,LAX,"1,482",273,43,2,"1,800"
06/16/2013,LGA,838,174,17,0,"1,029"
06/16/2013,MCO,742,30,24,0,796
06/16/2013,MIA,834,157,32,1,"1,024"
06/16/2013,MSP,824,372,14,3,"1,213"
06/16/2013,ORD,"1,503","1,136",13,0,"2,652"
06/16/2013,PHL,675,557,36,0,"1,268"
06/16/2013,PHX,961,151,35,2,"1,149"
06/16/2013,SEA,926,37,17,0,980
06/16/2013,SFO,935,258,26,3,"1,222"
Sub-Total for 06/16/2013,,"20,288","7,631",557,27,"28,503"
06/17/2013,ATL,"2,048",524,12,0,"2,584"
06/17/2013,BOS,860,270,73,2,"1,205"
06/17/2013,CLT,"1,006",474,70,0,"1,550"
06/17/2013,DEN,"1,230",493,8,0,"1,731"
06/17/2013,DFW,"1,203",534,22,0,"1,759"
06/17/2013,DTW,673,629,27,0,"1,329"
06/17/2013,EWR,847,360,43,1,"1,251"
06/17/2013,IAH,799,676,44,2,"1,521"
06/17/2013,JFK,"1,027",137,25,0,"1,189"
06/17/2013,LAS,999,391,104,6,"1,500"
06/17/2013,LAX,"1,468",259,48,10,"1,785"
06/17/2013,LGA,933,195,28,3,"1,159"
06/17/2013,MCO,744,45,40,1,830
06/17/2013,MIA,830,180,45,1,"1,056"
06/17/2013,MSP,878,414,30,1,"1,323"
06/17/2013,ORD,"1,541","1,154",18,0,"2,713"
06/17/2013,PHL,711,519,34,0,"1,264"
06/17/2013,PHX,992,203,57,3,"1,255"
06/17/2013,SEA,940,46,8,0,994
06/17/2013,SFO,886,202,22,11,"1,121"
Sub-Total for 06/17/2013,,"20,615","7,705",758,41,"29,119"
06/18/2013,ATL,"2,137",515,17,1,"2,670"
06/18/2013,BOS,838,229,47,3,"1,117"
06/18/2013,CLT,993,479,68,9,"1,549"
06/18/2013,DEN,"1,218",499,5,0,"1,722"
06/18/2013,DFW,"1,325",642,18,0,"1,985"
06/18/2013,DTW,689,626,30,0,"1,345"
06/18/2013,EWR,825,312,16,0,"1,153"
06/18/2013,IAH,814,670,39,2,"1,525"
06/18/2013,JFK,994,135,16,1,"1,146"
06/18/2013,LAS,934,411,51,0,"1,396"
06/18/2013,LAX,"1,480",270,55,9,"1,814"
06/18/2013,LGA,887,173,19,0,"1,079"
06/18/2013,MCO,738,40,40,0,818
06/18/2013,MIA,836,179,34,0,"1,049"
06/18/2013,MSP,881,424,44,9,"1,358"
06/18/2013,ORD,"1,513","1,154",16,0,"2,683"
06/18/2013,PHL,697,414,30,0,"1,141"
06/18/2013,PHX,950,222,58,4,"1,235"
06/18/2013,SEA,952,47,12,0,"1,011"
06/18/2013,SFO,944,194,23,16,"1,177"
Sub-Total for 06/18/2013,,"20,645","7,635",638,54,"28,973"
06/19/2013,ATL,"2,176",550,18,2,"2,746"
06/19/2013,BOS,868,265,68,8,"1,209"
06/19/2013,CLT,"1,045",535,86,12,"1,678"
06/19/2013,DEN,"1,238",499,19,0,"1,756"
06/19/2013,DFW,"1,362",654,29,0,"2,045"
06/19/2013,DTW,690,631,26,0,"1,347"
06/19/2013,EWR,901,398,26,3,"1,328"
06/19/2013,IAH,829,671,53,2,"1,555"
06/19/2013,JFK,"1,039",163,36,2,"1,240"
06/19/2013,LAS,968,448,83,0,"1,499"
06/19/2013,LAX,"1,547",261,56,10,"1,874"
06/19/2013,LGA,985,210,26,2,"1,223"
06/19/2013,MCO,750,46,49,2,847
06/19/2013,MIA,849,200,37,2,"1,088"
06/19/2013,MSP,894,433,40,11,"1,378"
06/19/2013,ORD,"1,559","1,167",33,0,"2,759"
06/19/2013,PHL,736,549,60,5,"1,350"
06/19/2013,PHX,"1,001",217,59,8,"1,285"
06/19/2013,SEA,968,43,8,0,"1,019"
06/19/2013,SFO,"1,044",261,43,13,"1,361"
Sub-Total for 06/19/2013,,"21,449","8,201",855,82,"30,587"
06/20/2013,ATL,"2,160",551,23,0,"2,734"
06/20/2013,BOS,866,302,67,4,"1,239"
06/20/2013,CLT,"1,043",515,84,7,"1,649"
06/20/2013,DEN,"1,246",515,12,0,"1,773"
06/20/2013,DFW,"1,370",656,41,2,"2,069"
06/20/2013,DTW,690,634,28,0,"1,352"
06/20/2013,EWR,898,386,42,0,"1,326"
06/20/2013,IAH,813,691,39,1,"1,544"
06/20/2013,JFK,"1,070",160,23,2,"1,255"
06/20/2013,LAS,"1,032",391,127,1,"1,551"
06/20/2013,LAX,"1,548",271,82,10,"1,911"
06/20/2013,LGA,969,201,18,0,"1,188"
06/20/2013,MCO,771,42,37,0,850
06/20/2013,MIA,881,218,54,3,"1,156"
06/20/2013,MSP,904,438,52,10,"1,404"
06/20/2013,ORD,"1,565","1,180",22,0,"2,767"
06/20/2013,PHL,734,549,42,0,"1,325"
06/20/2013,PHX,"1,016",215,57,5,"1,293"
06/20/2013,SEA,959,49,3,1,"1,012"
06/20/2013,SFO,992,249,42,1,"1,284"
Sub-Total for 06/20/2013,,"21,527","8,213",895,47,"30,682"
06/21/2013,ATL,"2,157",551,40,2,"2,750"
06/21/2013,BOS,871,275,40,3,"1,189"
06/21/2013,CLT,"1,039",508,100,4,"1,651"
06/21/2013,DEN,"1,228",514,8,0,"1,750"
06/21/2013,DFW,"1,353",650,19,0,"2,022"
06/21/2013,DTW,690,639,25,0,"1,354"
06/21/2013,EWR,861,383,38,1,"1,283"
06/21/2013,IAH,811,679,29,0,"1,519"
06/21/2013,JFK,"1,075",164,31,2,"1,272"
06/21/2013,LAS,990,411,141,4,"1,546"
06/21/2013,LAX,"1,513",270,61,5,"1,849"
06/21/2013,LGA,956,204,32,0,"1,192"
06/21/2013,MCO,770,33,50,3,856
06/21/2013,MIA,865,216,52,0,"1,133"
06/21/2013,MSP,901,434,32,10,"1,377"
06/21/2013,ORD,"1,540","1,046",43,0,"2,629"
06/21/2013,PHL,723,542,41,0,"1,306"
06/21/2013,PHX,970,219,54,3,"1,246"
06/21/2013,SEA,942,43,13,0,998
06/21/2013,SFO,992,242,54,15,"1,303"
Sub-Total for 06/21/2013,,"21,247","8,023",903,52,"30,225"
06/22/2013,ATL,"1,959",492,17,0,"2,468"
06/22/2013,BOS,684,209,26,2,921
06/22/2013,CLT,950,491,28,5,"1,474"
06/22/2013,DEN,"1,133",402,7,0,"1,542"
06/22/2013,DFW,"1,214",556,14,0,"1,784"
06/22/2013,DTW,574,530,13,0,"1,117"
06/22/2013,EWR,739,318,29,2,"1,088"
06/22/2013,IAH,751,558,20,0,"1,329"
06/22/2013,JFK,"1,058",153,32,0,"1,243"
06/22/2013,LAS,846,491,82,1,"1,420"
06/22/2013,LAX,"1,434",228,34,3,"1,699"
06/22/2013,LGA,644,102,12,0,758
06/22/2013,MCO,837,22,22,0,881
06/22/2013,MIA,873,179,29,0,"1,081"
06/22/2013,MSP,774,338,10,1,"1,123"
06/22/2013,ORD,"1,378",989,9,0,"2,376"
06/22/2013,PHL,643,428,21,2,"1,094"
06/22/2013,PHX,918,170,18,5,"1,111"
06/22/2013,SEA,876,41,19,0,936
06/22/2013,SFO,884,214,14,4,"1,116"
Sub-Total for 06/22/2013,,"19,169","6,911",456,25,"26,561"
06/23/2013,ATL,"2,087",532,22,0,"2,641"
06/23/2013,BOS,778,256,38,0,"1,072"
06/23/2013,CLT,984,497,50,3,"1,534"
06/23/2013,DEN,"1,116",414,17,0,"1,547"
